region_code,region_name,geographic_level,birth_group_code,birth_group_name,reference_date,published_cell_subtotal,population_denominator,pct_published_subtotal,published_country_count,missing_country_count,member_count,status,missing_country_codes,source_url,classification_url
0125,Ekerö,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,1386.000000,29062,4.769114,34,107,141,published_cell_subtotal,DZ;AO;AM;AZ;BS;BH;BD;BB;BZ;BJ;BM;BT;BO;BW;BF;BI;CF;CR;CY;DJ;DM;DO;EC;EG;GQ;SV;CI;SZ;FJ;AE;GA;GM;GE;GH;GD;GT;GN;GW;GY;HT;HN;HK;ID;JM;YE;JO;KH;CM;CA;CV;KZ;KE;KG;CG;CU;KW;LA;LS;LR;LY;MG;MW;MY;MV;MR;MU;MX;MZ;MM;NA;NP;NI;NE;NG;KP;NZ;OM;PS;PA;PG;PY;QA;RW;LC;VC;WS;ST;SA;SN;SC;SL;SG;SR;SS;TJ;TW;TZ;TD;TG;TO;TT;TN;TM;UY;VE;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0125,Ekerö,municipality,REG_AFRICA,África,2025-12-31,223.000000,29062,0.767325,9,44,53,published_cell_subtotal,DZ;AO;BJ;BW;BF;BI;CF;DJ;EG;GQ;CI;SZ;GA;GM;GH;GN;GW;CM;CV;KE;CG;LS;LR;LY;MG;MW;MR;MU;MZ;NA;NE;NG;RW;ST;SN;SC;SL;SS;TZ;TD;TG;TN;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0125,Ekerö,municipality,REG_ASIA,Asia,2025-12-31,889.000000,29062,3.058977,18,30,48,published_cell_subtotal,AM;AZ;BH;BD;BT;CY;AE;GE;HK;ID;YE;JO;KH;KZ;KG;KW;LA;MY;MV;MM;NP;KP;OM;PS;QA;SA;SG;TJ;TW;TM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0125,Ekerö,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,2279.000000,29062,7.841855,27,16,43,published_cell_subtotal,BY;BG;IS;XK;LU;MT;MD;MC;ME;MK;PT;CH;RS;CS;SI;CZ,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0125,Ekerö,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,27354.000000,29062,94.122910,28,16,44,published_cell_subtotal,BY;BG;IS;XK;LU;MT;MD;MC;ME;MK;PT;CH;RS;CS;SI;CZ,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0125,Ekerö,municipality,REG_AMERICAS,América,2025-12-31,254.000000,29062,0.873994,6,28,34,published_cell_subtotal,BS;BB;BZ;BM;BO;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CA;CU;MX;NI;PA;PY;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0125,Ekerö,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,102.000000,29062,0.350974,1,2,3,published_cell_subtotal,BM;CA,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0125,Ekerö,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,152.000000,29062,0.523020,5,26,31,published_cell_subtotal,BS;BB;BZ;BO;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CU;MX;NI;PA;PY;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0125,Ekerö,municipality,REG_OCEANIA,Oceanía,2025-12-31,20.000000,29062,0.068818,1,5,6,published_cell_subtotal,FJ;NZ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0125,Ekerö,municipality,REG_UNASSIGNED,Sin asignación continental,2025-12-31,335.000000,29062,1.152708,3,0,3,published_cell_subtotal,,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0126,Huddinge,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,22082.000000,114686,19.254312,88,53,141,published_cell_subtotal,BS;BH;BB;BZ;BJ;BM;BT;BW;BF;CF;CR;DJ;DM;GQ;SZ;FJ;GA;GD;GY;HT;HK;JM;KH;CV;LA;LS;MG;MW;MV;MR;MU;MZ;NA;NE;KP;OM;PA;PG;PY;QA;LC;VC;WS;ST;SC;SR;SS;TD;TG;TO;TT;TM;ZM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0126,Huddinge,municipality,REG_AFRICA,África,2025-12-31,3713.000000,114686,3.237536,30,23,53,published_cell_subtotal,BJ;BW;BF;CF;DJ;GQ;SZ;GA;CV;LS;MG;MW;MR;MU;MZ;NA;NE;ST;SC;SS;TD;TG;ZM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0126,Huddinge,municipality,REG_ASIA,Asia,2025-12-31,15434.000000,114686,13.457615,38,10,48,published_cell_subtotal,BH;BT;HK;KH;LA;MV;KP;OM;QA;TM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0126,Huddinge,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,13744.000000,114686,11.984026,40,3,43,published_cell_subtotal,LU;MT;MC,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0126,Huddinge,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,92286.000000,114686,80.468409,41,3,44,published_cell_subtotal,LU;MT;MC,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0126,Huddinge,municipality,REG_AMERICAS,América,2025-12-31,2836.000000,114686,2.472839,18,16,34,published_cell_subtotal,BS;BB;BZ;BM;CR;DM;GD;GY;HT;JM;PA;PY;LC;VC;SR;TT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0126,Huddinge,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,357.000000,114686,0.311285,2,1,3,published_cell_subtotal,BM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0126,Huddinge,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,2479.000000,114686,2.161554,16,15,31,published_cell_subtotal,BS;BB;BZ;CR;DM;GD;GY;HT;JM;PA;PY;LC;VC;SR;TT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0126,Huddinge,municipality,REG_OCEANIA,Oceanía,2025-12-31,99.000000,114686,0.086323,2,4,6,published_cell_subtotal,FJ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0126,Huddinge,municipality,REG_UNASSIGNED,Sin asignación continental,2025-12-31,292.000000,114686,0.254608,3,0,3,published_cell_subtotal,,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0127,Botkyrka,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,30162.000000,96750,31.175194,85,56,141,published_cell_subtotal,BS;BH;BB;BZ;BJ;BM;BT;BW;BF;CF;DJ;DM;GQ;SZ;FJ;GA;GD;GT;GW;GY;HT;HK;JM;KH;CV;LA;LS;MG;MW;MV;MR;MU;MZ;MM;NA;NE;KP;NZ;OM;PA;PG;QA;LC;VC;WS;ST;SC;SG;SR;SS;TJ;TD;TO;TT;TM;ZM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0127,Botkyrka,municipality,REG_AFRICA,África,2025-12-31,5465.000000,96750,5.648579,30,23,53,published_cell_subtotal,BJ;BW;BF;CF;DJ;GQ;SZ;GA;GW;CV;LS;MG;MW;MR;MU;MZ;NA;NE;ST;SC;SS;TD;ZM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0127,Botkyrka,municipality,REG_ASIA,Asia,2025-12-31,22135.000000,96750,22.878553,35,13,48,published_cell_subtotal,BH;BT;HK;KH;LA;MV;MM;KP;OM;QA;SG;TJ;TM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0127,Botkyrka,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,12680.000000,96750,13.105943,40,3,43,published_cell_subtotal,LU;MT;MC,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0127,Botkyrka,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,66405.000000,96750,68.635659,41,3,44,published_cell_subtotal,LU;MT;MC,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0127,Botkyrka,municipality,REG_AMERICAS,América,2025-12-31,2525.000000,96750,2.609819,19,15,34,published_cell_subtotal,BS;BB;BZ;BM;DM;GD;GT;GY;HT;JM;PA;LC;VC;SR;TT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0127,Botkyrka,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,158.000000,96750,0.163307,2,1,3,published_cell_subtotal,BM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0127,Botkyrka,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,2367.000000,96750,2.446512,17,14,31,published_cell_subtotal,BS;BB;BZ;DM;GD;GT;GY;HT;JM;PA;LC;VC;SR;TT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0127,Botkyrka,municipality,REG_OCEANIA,Oceanía,2025-12-31,37.000000,96750,0.038243,1,5,6,published_cell_subtotal,FJ;NZ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0127,Botkyrka,municipality,REG_UNASSIGNED,Sin asignación continental,2025-12-31,224.000000,96750,0.231525,3,0,3,published_cell_subtotal,,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0128,Salem,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,2244.000000,17370,12.918826,35,106,141,published_cell_subtotal,DZ;AO;AU;AZ;BS;BH;BB;BZ;BJ;BM;BT;BW;BF;BI;CF;CR;CY;CD;DJ;DM;DO;EC;GQ;SV;CI;SZ;FJ;AE;GA;GM;GE;GH;GD;GT;GN;GW;GY;HT;HN;HK;ID;IL;JM;JP;YE;JO;KH;CA;CV;KZ;KE;KG;CG;CU;KW;LA;LS;LR;LY;MG;MW;MY;MV;ML;MR;MU;MZ;MM;NA;NP;NI;NE;KP;NZ;OM;PS;PA;PG;PY;QA;RW;LC;VC;WS;ST;SN;SC;SL;SG;SD;SR;ZA;SS;TJ;TW;TZ;TD;TG;TO;TT;TN;TM;UY;VN;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0128,Salem,municipality,REG_AFRICA,África,2025-12-31,229.000000,17370,1.318365,8,45,53,published_cell_subtotal,DZ;AO;BJ;BW;BF;BI;CF;CD;DJ;GQ;CI;SZ;GA;GM;GH;GN;GW;CV;KE;CG;LS;LR;LY;MG;MW;ML;MR;MU;MZ;NA;NE;RW;ST;SN;SC;SL;SD;ZA;SS;TZ;TD;TG;TN;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0128,Salem,municipality,REG_ASIA,Asia,2025-12-31,1731.000000,17370,9.965458,18,30,48,published_cell_subtotal,AZ;BH;BT;CY;AE;GE;HK;ID;IL;JP;YE;JO;KH;KZ;KG;KW;LA;MY;MV;MM;NP;KP;OM;PS;QA;SG;TJ;TW;TM;VN,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0128,Salem,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,1654.000000,17370,9.522165,29,14,43,published_cell_subtotal,BY;IE;IS;XK;LU;MT;MD;MC;ME;CH;CS;SK;SI;CZ,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0128,Salem,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,14825.000000,17370,85.348302,30,14,44,published_cell_subtotal,BY;IE;IS;XK;LU;MT;MD;MC;ME;CH;CS;SK;SI;CZ,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0128,Salem,municipality,REG_AMERICAS,América,2025-12-31,284.000000,17370,1.635003,9,25,34,published_cell_subtotal,BS;BB;BZ;BM;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CA;CU;NI;PA;PY;LC;VC;SR;TT;UY,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0128,Salem,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,41.000000,17370,0.236039,1,2,3,published_cell_subtotal,BM;CA,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0128,Salem,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,243.000000,17370,1.398964,8,23,31,published_cell_subtotal,BS;BB;BZ;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CU;NI;PA;PY;LC;VC;SR;TT;UY,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0128,Salem,municipality,REG_OCEANIA,Oceanía,2025-12-31,,17370,,0,6,6,missing,AU;FJ;NZ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0128,Salem,municipality,REG_UNASSIGNED,Sin asignación continental,2025-12-31,328.000000,17370,1.888313,2,1,3,published_cell_subtotal,SU,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0136,Haninge,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,17278.000000,101408,17.038104,86,55,141,published_cell_subtotal,BS;BH;BB;BZ;BJ;BM;BT;BW;BF;CF;CR;CY;DJ;DM;GQ;SZ;FJ;GA;GD;GT;GW;GY;HT;HK;KH;CV;LS;MG;MW;MV;ML;MR;MU;MZ;MM;NA;NE;KP;OM;PA;PG;PY;QA;LC;VC;WS;ST;SC;SR;TD;TG;TO;TT;TM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0136,Haninge,municipality,REG_AFRICA,África,2025-12-31,3246.000000,101408,3.200931,29,24,53,published_cell_subtotal,BJ;BW;BF;CF;DJ;GQ;SZ;GA;GW;CV;LS;MG;MW;ML;MR;MU;MZ;NA;NE;ST;SC;TD;TG;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0136,Haninge,municipality,REG_ASIA,Asia,2025-12-31,11163.000000,101408,11.008007,37,11,48,published_cell_subtotal,BH;BT;CY;HK;KH;MV;MM;KP;OM;QA;TM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0136,Haninge,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,13434.000000,101408,13.247476,39,4,43,published_cell_subtotal,LU;MT;MC;SI,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0136,Haninge,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,83907.000000,101408,82.741993,40,4,44,published_cell_subtotal,LU;MT;MC;SI,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0136,Haninge,municipality,REG_AMERICAS,América,2025-12-31,2817.000000,101408,2.777887,18,16,34,published_cell_subtotal,BS;BB;BZ;BM;CR;DM;GD;GT;GY;HT;PA;PY;LC;VC;SR;TT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0136,Haninge,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,262.000000,101408,0.258362,2,1,3,published_cell_subtotal,BM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0136,Haninge,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,2555.000000,101408,2.519525,16,15,31,published_cell_subtotal,BS;BB;BZ;CR;DM;GD;GT;GY;HT;PA;PY;LC;VC;SR;TT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0136,Haninge,municipality,REG_OCEANIA,Oceanía,2025-12-31,52.000000,101408,0.051278,2,4,6,published_cell_subtotal,FJ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0136,Haninge,municipality,REG_UNASSIGNED,Sin asignación continental,2025-12-31,239.000000,101408,0.235682,3,0,3,published_cell_subtotal,,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0138,Tyresö,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,4611.000000,49645,9.287944,65,76,141,published_cell_subtotal,AO;BS;BH;BB;BZ;BJ;BM;BT;BW;BF;CF;CR;CY;DJ;DM;DO;GQ;CI;SZ;FJ;AE;GA;GH;GD;GN;GW;GY;HT;HN;HK;JM;YE;KH;CM;CV;CG;KW;LS;LR;MG;MW;MV;ML;MR;MU;MZ;MM;NA;NE;KP;NZ;OM;PS;PA;PG;PY;QA;RW;LC;VC;WS;ST;SN;SC;SL;SG;SR;SS;TJ;TD;TG;TO;TT;TM;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0138,Tyresö,municipality,REG_AFRICA,África,2025-12-31,787.000000,49645,1.585255,17,36,53,published_cell_subtotal,AO;BJ;BW;BF;CF;DJ;GQ;CI;SZ;GA;GH;GN;GW;CM;CV;CG;LS;LR;MG;MW;ML;MR;MU;MZ;NA;NE;RW;ST;SN;SC;SL;SS;TD;TG;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0138,Tyresö,municipality,REG_ASIA,Asia,2025-12-31,2628.000000,49645,5.293584,31,17,48,published_cell_subtotal,BH;BT;CY;AE;HK;YE;KH;KW;MV;MM;KP;OM;PS;QA;SG;TJ;TM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0138,Tyresö,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,4232.000000,49645,8.524524,34,9,43,published_cell_subtotal,LU;MT;MD;MC;ME;MK;CS;SK;SI,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0138,Tyresö,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,44838.000000,49645,90.317252,35,9,44,published_cell_subtotal,LU;MT;MD;MC;ME;MK;CS;SK;SI,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0138,Tyresö,municipality,REG_AMERICAS,América,2025-12-31,1168.000000,49645,2.352704,16,18,34,published_cell_subtotal,BS;BB;BZ;BM;CR;DM;DO;GD;GY;HT;HN;JM;PA;PY;LC;VC;SR;TT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0138,Tyresö,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,142.000000,49645,0.286031,2,1,3,published_cell_subtotal,BM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0138,Tyresö,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,1026.000000,49645,2.066673,14,17,31,published_cell_subtotal,BS;BB;BZ;CR;DM;DO;GD;GY;HT;HN;JM;PA;PY;LC;VC;SR;TT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0138,Tyresö,municipality,REG_OCEANIA,Oceanía,2025-12-31,28.000000,49645,0.056400,1,5,6,published_cell_subtotal,FJ;NZ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0138,Tyresö,municipality,REG_UNASSIGNED,Sin asignación continental,2025-12-31,248.000000,49645,0.499547,3,0,3,published_cell_subtotal,,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0139,Upplands-Bro,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,7540.000000,33333,22.620226,67,74,141,published_cell_subtotal,AO;BS;BH;BB;BZ;BJ;BM;BT;BW;BF;CF;CR;CY;DJ;DM;DO;GQ;SZ;FJ;GA;GD;GN;GW;GY;HT;HN;HK;IL;JM;KH;CA;CV;CG;KW;LA;LS;LR;MG;MW;MY;MV;ML;MR;MU;MZ;MM;NA;NP;NE;KP;NZ;OM;PA;PG;PY;QA;LC;VC;WS;ST;SC;SG;SR;ZA;SS;TJ;TW;TD;TG;TO;TT;TM;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0139,Upplands-Bro,municipality,REG_AFRICA,África,2025-12-31,2082.000000,33333,6.246062,22,31,53,published_cell_subtotal,AO;BJ;BW;BF;CF;DJ;GQ;SZ;GA;GN;GW;CV;CG;LS;LR;MG;MW;ML;MR;MU;MZ;NA;NE;ST;SC;ZA;SS;TD;TG;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0139,Upplands-Bro,municipality,REG_ASIA,Asia,2025-12-31,4784.000000,33333,14.352144,29,19,48,published_cell_subtotal,BH;BT;CY;HK;IL;KH;KW;LA;MY;MV;MM;NP;KP;OM;QA;SG;TJ;TW;TM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0139,Upplands-Bro,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,3778.000000,33333,11.334113,35,8,43,published_cell_subtotal,XK;LU;MT;MC;ME;CS;SK;SI,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0139,Upplands-Bro,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,25578.000000,33333,76.734767,36,8,44,published_cell_subtotal,XK;LU;MT;MC;ME;CS;SK;SI,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
