region_code,region_name,level,category_code,category_name,source_category_code,published_count,population_denominator,pct_all_residents,reference_date,source_url
0880,Kalmar,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,4409,73068,6.034105,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0880,Kalmar,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,53706,73068,73.501396,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0881,Nybro,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,3814,19803,19.259708,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0881,Nybro,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,944,19803,4.766955,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0881,Nybro,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1065,19803,5.377973,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0881,Nybro,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,13977,19803,70.580215,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0882,Oskarshamn,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,4172,26762,15.589268,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0882,Oskarshamn,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,1226,26762,4.581122,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0882,Oskarshamn,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1379,26762,5.152829,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0882,Oskarshamn,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,19984,26762,74.673044,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0883,Västervik,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,4482,36269,12.357661,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0883,Västervik,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,1048,36269,2.889520,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0883,Västervik,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1964,36269,5.415093,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0883,Västervik,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,28772,36269,79.329455,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0884,Vimmerby,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,2009,15327,13.107588,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0884,Vimmerby,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,525,15327,3.425328,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0884,Vimmerby,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,616,15327,4.019051,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0884,Vimmerby,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,12179,15327,79.461082,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0885,Borgholm,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1051,10626,9.890834,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0885,Borgholm,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,193,10626,1.816300,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0885,Borgholm,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,616,10626,5.797101,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0885,Borgholm,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,8766,10626,82.495765,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
09,Gotlands län,county,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,5583,60852,9.174719,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
09,Gotlands län,county,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,952,60852,1.564451,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
09,Gotlands län,county,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,3729,60852,6.127983,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
09,Gotlands län,county,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,50592,60852,83.139420,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0980,Gotland,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,5583,60852,9.174719,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0980,Gotland,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,952,60852,1.564451,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0980,Gotland,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,3729,60852,6.127983,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
0980,Gotland,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,50592,60852,83.139420,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
10,Blekinge län,county,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,23616,156616,15.078919,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
10,Blekinge län,county,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,6341,156616,4.048756,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
10,Blekinge län,county,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,8920,156616,5.695459,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
10,Blekinge län,county,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,117735,156616,75.174312,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1060,Olofström,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,3187,12844,24.813142,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1060,Olofström,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,905,12844,7.046092,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1060,Olofström,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,986,12844,7.676736,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1060,Olofström,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,7764,12844,60.448458,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1080,Karlskrona,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,8734,66021,13.229124,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1080,Karlskrona,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,2300,66021,3.483740,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1080,Karlskrona,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,3526,66021,5.340725,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1080,Karlskrona,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,51467,66021,77.955499,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1081,Ronneby,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,4942,28708,17.214714,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1081,Ronneby,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,1401,28708,4.880173,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1081,Ronneby,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1532,28708,5.336492,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1081,Ronneby,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,20835,28708,72.575589,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1082,Karlshamn,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,4667,31642,14.749384,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1082,Karlshamn,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,1259,31642,3.978889,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1082,Karlshamn,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1845,31642,5.830858,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1082,Karlshamn,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,23870,31642,75.437709,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1083,Sölvesborg,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,2085,17405,11.979316,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1083,Sölvesborg,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,479,17405,2.752083,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1083,Sölvesborg,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1032,17405,5.929331,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1083,Sölvesborg,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,13806,17405,79.322034,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
12,Skåne län,county,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,344501,1433083,24.039152,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
12,Skåne län,county,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,116453,1433083,8.126047,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
12,Skåne län,county,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,116684,1433083,8.142166,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
12,Skåne län,county,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,855443,1433083,59.692495,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1214,Svalöv,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,2677,14474,18.495233,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1214,Svalöv,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,809,14474,5.589333,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1214,Svalöv,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1165,14474,8.048915,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1214,Svalöv,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,9822,14474,67.859610,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1230,Staffanstorp,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,4520,27482,16.447129,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1230,Staffanstorp,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,1881,27482,6.844480,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1230,Staffanstorp,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,2428,27482,8.834874,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1230,Staffanstorp,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,18654,27482,67.877156,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1231,Burlöv,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,7254,20444,35.482293,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1231,Burlöv,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,2970,20444,14.527490,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1231,Burlöv,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1748,20444,8.550186,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1231,Burlöv,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,8468,20444,41.420466,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1233,Vellinge,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,3761,37833,9.941057,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1233,Vellinge,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,1015,37833,2.682843,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1233,Vellinge,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,3406,37833,9.002722,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1233,Vellinge,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,29651,37833,78.373378,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1256,Östra Göinge,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,2347,13718,17.108908,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1256,Östra Göinge,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,541,13718,3.943724,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1256,Östra Göinge,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,794,13718,5.788016,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1256,Östra Göinge,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,10037,13718,73.166642,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1257,Örkelljunga,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1900,10293,18.459147,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1257,Örkelljunga,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,410,10293,3.983290,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1257,Örkelljunga,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,765,10293,7.432235,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1257,Örkelljunga,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,7216,10293,70.105897,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1260,Bjuv,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,4325,16052,26.943683,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1260,Bjuv,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,1510,16052,9.406927,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1260,Bjuv,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1325,16052,8.254423,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1260,Bjuv,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,8892,16052,55.394966,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1261,Kävlinge,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,3919,32655,12.001225,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1261,Kävlinge,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,1138,32655,3.484918,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1261,Kävlinge,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,2622,32655,8.029398,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1261,Kävlinge,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,24979,32655,76.493646,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1262,Lomma,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,2600,24677,10.536127,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1262,Lomma,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,673,24677,2.727236,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1262,Lomma,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1996,24677,8.088503,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1262,Lomma,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,19408,24677,78.648134,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1263,Svedala,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,3054,23714,12.878468,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1263,Svedala,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,1325,23714,5.587417,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1263,Svedala,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,2140,23714,9.024205,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1263,Svedala,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,17196,23714,72.514127,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1264,Skurup,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,2537,17139,14.802497,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1264,Skurup,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,727,17139,4.241788,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1264,Skurup,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1355,17139,7.905946,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1264,Skurup,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,12521,17139,73.055604,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1265,Sjöbo,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,2267,19397,11.687374,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1265,Sjöbo,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,497,19397,2.562252,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1265,Sjöbo,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1232,19397,6.351498,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1265,Sjöbo,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,15400,19397,79.393721,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1266,Hörby,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,2007,15559,12.899287,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
