district_id,district_name,municipality_name,county_name,election_year,population_year,rest_world_unknown_pct,svmp_vote_pct,votes_s,votes_v,votes_mp,valid_votes,rest_world_unknown_residents_estimated,birth_population_estimated,coverage_quality,election_status
18830113,Bofors,Karlskoga,Örebro,2026,2025,5.189016512492985,46.52493867538839,463,71,35,1223,71.418508,1376.339964,high_coverage,provisional
18830114,Sandviken,Karlskoga,Örebro,2026,2025,11.118683432658568,50.44422507403751,356,111,44,1013,173.165472,1557.427847,high_coverage,provisional
18830115,Österleden,Karlskoga,Örebro,2026,2025,5.67085362850002,39.366138448707254,364,72,36,1199,136.829293,2412.851785,high_coverage,provisional
18830116,Bråten,Karlskoga,Örebro,2026,2025,2.718976847866999,38.2404181184669,376,35,28,1148,40.84346,1502.162846,high_coverage,provisional
18830117,Granbergsdal,Karlskoga,Örebro,2026,2025,2.0406661078004413,27.715355805243444,234,30,32,1068,33.291219,1631.389813,high_coverage,provisional
18840306,Järnboås-Klacka-Lerberg,Nora,Örebro,2026,2025,1.8575851568597594,27.43764172335601,73,21,27,441,11.147408,600.102125,high_coverage,provisional
18840401,Hagby-Esstorp,Nora,Örebro,2026,2025,9.42659603525794,44.457142857142856,320,46,23,875,192.779293,2045.057328,high_coverage,provisional
18840403,Karlsäng-Pershyttan,Nora,Örebro,2026,2025,10.015056589011989,43.07891332470893,244,54,35,773,158.197182,1579.593491,high_coverage,provisional
18840404,Gyttorp-Viker,Nora,Örebro,2026,2025,4.337539514827545,37.875,205,46,52,800,59.060979,1361.623999,high_coverage,provisional
18840405,Hitorp-Alntorp,Nora,Örebro,2026,2025,4.016344434648747,41.0,272,62,76,1000,56.949994,1417.955928,high_coverage,provisional
18840407,Ås-Ringshyttan,Nora,Örebro,2026,2025,5.040602244453997,36.41025641025641,175,16,22,585,42.451989,842.200732,high_coverage,provisional
18840409,Dalsta-Born,Nora,Örebro,2026,2025,6.4942958324671025,41.61979752530934,262,32,76,889,99.976987,1539.458466,high_coverage,provisional
18840410,Torget-Gunnarsberg,Nora,Örebro,2026,2025,7.979942926129876,46.721311475409834,281,69,49,854,97.436284,1221.014798,high_coverage,provisional
18850203,Gusselby,Lindesberg,Örebro,2026,2025,1.5624531409958007,26.829268292682926,72,17,21,410,10.651753,681.732637,high_coverage,provisional
18850204,Lindesbergs Norra,Lindesberg,Örebro,2026,2025,13.310712903705738,43.23529411764706,306,96,39,1020,236.358975,1775.704853,high_coverage,provisional
18850206,Linde,Lindesberg,Örebro,2026,2025,13.147779522967879,26.13277133825079,171,30,47,949,281.012906,2137.34118,high_coverage,provisional
18850207,Lindesbergs Mellersta,Lindesberg,Örebro,2026,2025,9.767452538430943,41.26139817629179,403,98,42,1316,205.044109,2099.258821,high_coverage,provisional
18850209,Vedevåg,Lindesberg,Örebro,2026,2025,4.612978730687712,29.102167182662537,144,23,21,646,44.395153,962.396655,high_coverage,provisional
18850210,Lindesbergs Västra,Lindesberg,Örebro,2026,2025,6.8496658775565535,38.600628930817614,394,55,42,1272,141.423635,2064.679322,high_coverage,provisional
18850212,Lindesbergs Sydöstra,Lindesberg,Örebro,2026,2025,9.798001258433871,39.930955120828536,267,54,26,869,132.608765,1353.426699,high_coverage,provisional
18850216,Lindesbergs Nordöstra,Lindesberg,Örebro,2026,2025,34.609826575099035,63.98258977149075,432,126,30,919,438.166023,1266.016234,high_coverage,provisional
18850302,Guldsmedshyttan,Lindesberg,Örebro,2026,2025,3.702296944805499,35.07549361207898,208,60,34,861,52.092523,1407.032547,high_coverage,provisional
18850305,Storå,Lindesberg,Örebro,2026,2025,3.3799270369164587,29.29380993897123,252,43,41,1147,65.907478,1949.967478,high_coverage,provisional
18850413,Frövi Västra,Lindesberg,Örebro,2026,2025,8.508093820601582,42.004971002485505,436,48,23,1207,157.464335,1850.759269,high_coverage,provisional
18850414,Frövi Östra,Lindesberg,Örebro,2026,2025,3.6213648895855353,36.472760849492154,294,52,49,1083,59.225036,1635.434092,high_coverage,provisional
18850518,Fellingsbro Västra,Lindesberg,Örebro,2026,2025,5.78092492450393,34.104046242774565,172,29,35,692,57.110165,987.907052,high_coverage,provisional
18850519,Fellingsbro Östra,Lindesberg,Örebro,2026,2025,6.01534886782385,34.409937888198755,187,54,36,805,87.889836,1461.092913,high_coverage,provisional
18850522,Rockhammar,Lindesberg,Örebro,2026,2025,2.161263503952255,30.625,93,23,31,480,15.940413,737.550649,high_coverage,provisional
18850728,Ramshyttan,Lindesberg,Örebro,2026,2025,1.5071592192698713,32.19954648526077,91,13,38,441,9.733842,645.840325,high_coverage,provisional
19040201,Skinnskatteberg Södra,Skinnskatteberg,Västmanland,2026,2025,3.4599157293764753,35.20499108734403,309,45,41,1122,82.281303,2378.130262,high_coverage,provisional
19040202,Skinnskatteberg Norra,Skinnskatteberg,Västmanland,2026,2025,6.41074776466795,43.4947049924357,449,92,34,1322,118.718697,1851.869725,high_coverage,provisional
19070101,Bruket och Landsbygd,Surahammar,Västmanland,2026,2025,5.418622164781163,33.770161290322584,244,53,38,992,113.988953,2103.65199,high_coverage,provisional
19070103,Stavtorpet,Surahammar,Västmanland,2026,2025,3.6399512226617787,36.48780487804878,324,35,15,1025,51.768274,1422.224388,high_coverage,provisional
19070104,Skogslund,Surahammar,Västmanland,2026,2025,7.125720553106934,39.80154355016538,272,56,33,907,105.342441,1478.340895,high_coverage,provisional
19070105,Dalskogen,Surahammar,Västmanland,2026,2025,10.801419145221178,43.63468634686347,376,80,17,1084,190.562016,1764.231287,high_coverage,provisional
19070207,Ramnäs,Surahammar,Västmanland,2026,2025,5.9922354447984105,39.61840628507295,283,36,34,891,92.492215,1543.534393,high_coverage,provisional
19070208,Virsbo,Surahammar,Västmanland,2026,2025,5.136688463187774,35.34822601839684,225,31,13,761,72.848941,1418.208278,high_coverage,provisional
19600101,Runna - Granhammar,Kungsör,Västmanland,2026,2025,12.208403304231076,43.13072439633638,356,134,28,1201,251.694399,2061.64879,high_coverage,provisional
19600102,Centrum,Kungsör,Västmanland,2026,2025,20.48023456231683,46.749521988527725,348,109,32,1046,396.623765,1936.617297,high_coverage,provisional
19600103,Haga - Skillinge,Kungsör,Västmanland,2026,2025,5.97118755721446,35.934489402697494,287,50,36,1038,83.207481,1393.482958,high_coverage,provisional
19600104,Torpa - Malmberga,Kungsör,Västmanland,2026,2025,8.09297813480866,30.583756345177665,189,34,18,788,115.364081,1425.483661,high_coverage,provisional
19600506,Valskog - Kungs-Barkarö,Kungsör,Västmanland,2026,2025,3.69348514659979,29.147465437788018,193,31,29,868,64.110253,1735.765827,high_coverage,provisional
19610103,Nibble,Hallstahammar,Västmanland,2026,2025,11.754740535062218,46.824644549763036,320,150,24,1055,159.378194,1355.863139,high_coverage,provisional
19610104,Fredhem,Hallstahammar,Västmanland,2026,2025,5.695692321397035,43.347639484978544,407,74,24,1165,98.616257,1731.418262,high_coverage,provisional
19610105,Barnängen,Hallstahammar,Västmanland,2026,2025,7.612539610316585,49.192546583850934,301,82,13,805,76.560641,1005.717473,high_coverage,provisional
19610106,Eldsboda,Hallstahammar,Västmanland,2026,2025,7.301985252949425,39.367816091954026,324,49,38,1044,160.902137,2203.539605,high_coverage,provisional
19610107,Tuna,Hallstahammar,Västmanland,2026,2025,16.79465266456379,46.40831758034027,377,88,26,1058,490.237515,2919.009549,high_coverage,provisional
19610108,Näs,Hallstahammar,Västmanland,2026,2025,3.0534138495655254,39.70873786407767,319,52,38,1030,44.695677,1463.793616,high_coverage,provisional
19610109,Lövboås,Hallstahammar,Västmanland,2026,2025,19.30790869333346,56.5415244596132,380,102,15,879,341.997725,1771.283107,high_coverage,provisional
19610310,Tunbo,Hallstahammar,Västmanland,2026,2025,3.4026390083653144,32.958034800409415,239,46,37,977,49.311373,1449.209654,high_coverage,provisional
19610311,Kolbäcks Centrum,Hallstahammar,Västmanland,2026,2025,3.369060354828872,40.84507042253521,252,39,28,781,44.934929,1333.752568,high_coverage,provisional
19610312,Strömsholm,Hallstahammar,Västmanland,2026,2025,1.9968840835197934,30.93220338983051,218,34,40,944,27.365569,1370.413497,high_coverage,provisional
19620101,Kärrgruvan,Norberg,Västmanland,2026,2025,3.815316487580025,41.52046783625731,214,45,25,684,42.622778,1117.14921,high_coverage,provisional
19620103,Skallberget,Norberg,Västmanland,2026,2025,4.504551880390418,43.42599549211119,447,88,43,1331,93.451027,2074.59098,high_coverage,provisional
19620104,Björkängen,Norberg,Västmanland,2026,2025,11.934273342757786,47.597765363128495,331,63,32,895,202.141567,1693.790323,high_coverage,provisional
19620205,Karbenning,Norberg,Västmanland,2026,2025,2.102529810295052,32.47588424437299,73,12,16,311,9.805214,466.35315,high_coverage,provisional
19800101,101 Centrum,Västerås,Västmanland,2026,2025,15.858785292618736,40.951492537313435,279,105,55,1072,247.710371,1561.97569,high_coverage,provisional
19800102,102 Kyrkbacken,Västerås,Västmanland,2026,2025,10.062551707563852,33.80782918149466,258,67,55,1124,144.049193,1431.537419,high_coverage,provisional
19800103,103 Herrgärdet,Västerås,Västmanland,2026,2025,11.492207293176493,44.09722222222222,353,85,70,1152,197.863341,1721.717473,high_coverage,provisional
19800104,104 Kopparlunden,Västerås,Västmanland,2026,2025,26.77439150369264,48.77800407331976,303,136,40,982,458.902721,1713.961346,high_coverage,provisional
19800105,105 Östermalm,Västerås,Västmanland,2026,2025,18.745919934828414,39.682539682539684,271,65,64,1008,287.928481,1535.952794,high_coverage,provisional
19800106,106 Östra Hamnen/Slottsträdgården,Västerås,Västmanland,2026,2025,9.284620657727205,25.714285714285715,165,10,50,875,43.595983,469.550503,high_coverage,provisional
19800107,107 Lillåudden,Västerås,Västmanland,2026,2025,12.939114645613044,33.53090601185436,278,68,50,1181,71.865692,555.414292,high_coverage,provisional
19800108,108 Norrmalm/Blåsbo,Västerås,Västmanland,2026,2025,3.7290846860845783,31.19092627599244,231,43,56,1058,57.024567,1529.184017,high_coverage,provisional
19800109,109 Aroslund/Iggebygärdet,Västerås,Västmanland,2026,2025,11.794438290470078,36.99222126188418,306,66,56,1157,212.955171,1805.555854,high_coverage,provisional
19800110,110 Kristiansborg/Karlsdal,Västerås,Västmanland,2026,2025,14.71662081530744,38.33955223880597,262,101,48,1072,255.065126,1733.177264,high_coverage,provisional
19800111,111 Annedal/Stallhagen,Västerås,Västmanland,2026,2025,6.441459205854958,27.044534412955464,248,23,63,1235,110.797612,1720.070072,high_coverage,provisional
19800112,112 Oxbacken C/Västermalm,Västerås,Västmanland,2026,2025,11.067996910500113,41.43589743589744,287,67,50,975,91.048545,822.628934,high_coverage,provisional
19800113,113 Pettersberg Ö,Västerås,Västmanland,2026,2025,23.80036861016974,45.43269230769231,265,50,63,832,407.811745,1713.468189,high_coverage,provisional
19800114,114 Pettersberg V,Västerås,Västmanland,2026,2025,56.06334120397512,86.32326820603907,298,175,13,563,962.395399,1716.621554,high_coverage,provisional
19800115,115 Jakobsberg,Västerås,Västmanland,2026,2025,7.343023284177725,34.03693931398417,246,51,90,1137,166.305054,2264.803577,high_coverage,provisional
19800116,116 Hammarby Stadshage,Västerås,Västmanland,2026,2025,30.348622989177617,52.81837160751566,315,138,53,958,596.740383,1966.284873,high_coverage,provisional
19800117,117 Vetterslund,Västerås,Västmanland,2026,2025,28.495382558447677,56.68202764976959,324,120,48,868,549.189064,1927.291423,high_coverage,provisional
19800118,118 Pettersberg S,Västerås,Västmanland,2026,2025,27.38776601982401,55.10534846029174,226,83,31,617,210.607319,768.983198,high_coverage,provisional
19800119,119 Mälarporten/Ängsgärdet,Västerås,Västmanland,2026,2025,16.702851778222517,40.804597701149426,217,43,24,696,478.491569,2864.72978,high_coverage,provisional
19800201,201 Hammarby Ö,Västerås,Västmanland,2026,2025,24.259194926148293,49.08906882591093,329,111,45,988,449.339244,1852.243017,high_coverage,provisional
19800202,202 Hammarby V,Västerås,Västmanland,2026,2025,38.399350522519576,69.50819672131148,387,217,32,915,672.126752,1750.359688,high_coverage,provisional
19800203,203 Bäckby Ö,Västerås,Västmanland,2026,2025,47.52901744100804,77.21123829344432,460,271,11,961,1041.863978,2192.058734,high_coverage,provisional
19800204,204 Bäckby N/Hälleborg,Västerås,Västmanland,2026,2025,47.02751395700932,78.5377358490566,405,245,16,848,952.550723,2025.517921,high_coverage,provisional
19800205,205 Bäckby V,Västerås,Västmanland,2026,2025,31.872875405825248,52.578361981799794,362,129,29,989,600.988784,1885.58069,high_coverage,provisional
19800206,206 Bäckby C,Västerås,Västmanland,2026,2025,32.14038113662364,63.12649164677804,403,117,9,838,386.575101,1202.770743,high_coverage,provisional
19800207,207 Bäckby S,Västerås,Västmanland,2026,2025,34.88831296223061,55.742574257425744,387,153,23,1010,757.136455,2170.17216,high_coverage,provisional
19800208,208 Skälby V,Västerås,Västmanland,2026,2025,18.57288855567974,42.88337924701561,362,77,28,1089,372.4982,2005.601869,high_coverage,provisional
19800209,209 Skälby Ö,Västerås,Västmanland,2026,2025,21.52665867726183,51.07843137254902,381,126,14,1020,373.062242,1733.024375,high_coverage,provisional
19800210,210 Stohagen/Spantgatan,Västerås,Västmanland,2026,2025,17.00376649002508,41.95876288659794,260,86,61,970,240.310198,1413.276277,high_coverage,provisional
19800211,211 Enhagen-Ekbacken/Örtagården,Västerås,Västmanland,2026,2025,5.939561043736889,25.975103734439834,250,23,40,1205,81.250799,1367.959659,high_coverage,provisional
19800212,212 Barkarö/Tidö-Lindö,Västerås,Västmanland,2026,2025,4.271428258908032,23.10756972111554,182,21,29,1004,107.949227,2527.239613,high_coverage,provisional
19800213,213 Barkarö tätort,Västerås,Västmanland,2026,2025,5.265469106391841,26.371826371826373,241,29,52,1221,86.085036,1634.897751,high_coverage,provisional
19800214,214 Dingtuna-Lillhärad landsbygd,Västerås,Västmanland,2026,2025,6.685141680088434,23.553719008264462,166,29,33,968,149.270632,2232.87163,high_coverage,provisional
19800215,215 Dingtuna tätort,Västerås,Västmanland,2026,2025,5.908806826210005,29.596977329974813,185,28,22,794,60.626544,1026.036995,high_coverage,provisional
19800216,216 Kvicksund/Rytterne,Västerås,Västmanland,2026,2025,2.6216444981996205,25.197984161267097,249,35,66,1389,51.789777,1975.469101,high_coverage,provisional
19800301,301 Skallberget S,Västerås,Västmanland,2026,2025,33.472305300375545,66.26506024096386,301,168,26,747,486.393217,1453.121357,high_coverage,provisional
19800302,302 Skallberget N,Västerås,Västmanland,2026,2025,29.906879969323395,54.92577597840756,260,96,51,741,366.649781,1225.971353,high_coverage,provisional
19800303,303 Nordanby,Västerås,Västmanland,2026,2025,26.60960931739924,50.66445182724252,219,53,33,602,436.977537,1642.179454,high_coverage,provisional
19800304,304 Gryta NÖ,Västerås,Västmanland,2026,2025,7.434956583733146,44.49013157894737,432,58,51,1216,140.025114,1883.334656,high_coverage,provisional
19800305,305 Gryta NV,Västerås,Västmanland,2026,2025,9.99973932231254,46.24889673433363,426,55,43,1133,186.616401,1866.212658,high_coverage,provisional
19800306,306 Önsta,Västerås,Västmanland,2026,2025,16.02585760470648,40.18604651162791,332,67,33,1075,291.251167,1817.382721,high_coverage,provisional
19800307,307 Gryta SÖ,Västerås,Västmanland,2026,2025,21.388060780789555,49.59276018099548,391,109,48,1105,429.977131,2010.360525,high_coverage,provisional
19800308,308 Gryta SV,Västerås,Västmanland,2026,2025,16.330596847573386,48.266666666666666,404,89,50,1125,330.956291,2026.602543,high_coverage,provisional
19800309,309 Tunby/Vega,Västerås,Västmanland,2026,2025,13.862526543171132,41.7946645109135,365,106,46,1237,270.846447,1953.80291,high_coverage,provisional
19800310,310 Rönnby S,Västerås,Västmanland,2026,2025,4.782256907789239,35.557363710333604,346,30,61,1229,95.133929,1989.310295,high_coverage,provisional
19800311,311 Rönnby N,Västerås,Västmanland,2026,2025,6.128962905438659,39.39393939393939,352,42,61,1155,104.757866,1709.226628,high_coverage,provisional
19800312,312 Fredriksberg,Västerås,Västmanland,2026,2025,44.53787644423284,69.52965235173824,433,224,23,978,923.39845,2073.288005,high_coverage,provisional
19800313,313 Råby S,Västerås,Västmanland,2026,2025,37.24811392013718,63.64665911664779,373,160,29,883,719.466229,1931.550764,high_coverage,provisional
19800314,314 Råby N,Västerås,Västmanland,2026,2025,39.264536149847444,72.06572769953051,411,184,19,852,543.68192,1384.664059,high_coverage,provisional
19800315,315 Råby Ö,Västerås,Västmanland,2026,2025,32.932432197507126,60.63675832127352,297,103,19,691,452.278208,1373.351975,high_coverage,provisional
19800316,316 Vallby S,Västerås,Västmanland,2026,2025,45.84925423632849,70.07211538461539,376,189,18,832,1109.324272,2419.503415,high_coverage,provisional
19800317,317 Eriksborg/Hagaberg,Västerås,Västmanland,2026,2025,21.043297870226873,42.77828886844526,351,90,24,1087,337.170558,1602.270519,high_coverage,provisional
19800318,318 Brottberga/Vallby N,Västerås,Västmanland,2026,2025,13.920137968211515,31.929046563192905,208,49,31,902,158.964245,1141.9732,high_coverage,provisional
19800319,319 Vallby C/Bjärby/Skerike,Västerås,Västmanland,2026,2025,23.08891164382572,29.530201342281877,149,33,38,745,520.879491,2255.972473,high_coverage,provisional
19800320,320 Skultuna landsbygd,Västerås,Västmanland,2026,2025,5.257076247288904,30.462519936204146,121,26,44,627,79.90584,1519.967302,high_coverage,provisional
19800321,321 Skultuna Ö,Västerås,Västmanland,2026,2025,13.609914246599194,46.30484988452656,312,62,27,866,223.382321,1641.320562,high_coverage,provisional
19800322,322 Haraker Romfartuna,Västerås,Västmanland,2026,2025,2.6339552167480096,30.213631739572737,205,42,50,983,37.566448,1426.237157,high_coverage,provisional
19800323,323 Vallby C,Västerås,Västmanland,2026,2025,49.17346038415581,74.33628318584071,273,208,23,678,531.051666,1079.955858,high_coverage,provisional
19800324,324 Skultuna V,Västerås,Västmanland,2026,2025,10.15800451722824,44.42916093535076,255,37,31,727,101.547838,999.682938,high_coverage,provisional
19800401,401 Emaus,Västerås,Västmanland,2026,2025,17.390589781083325,44.62809917355372,236,56,32,726,205.063556,1179.163896,high_coverage,provisional
19800402,402 Bergslagsparken,Västerås,Västmanland,2026,2025,17.393506619556398,40.24096385542169,219,67,48,830,222.932957,1281.7022,high_coverage,provisional
19800403,403 Gideonsberg,Västerås,Västmanland,2026,2025,18.706391258929063,49.69199178644764,322,119,43,974,329.949935,1763.835314,high_coverage,provisional
19800404,404 Skälängen,Västerås,Västmanland,2026,2025,15.016909621047066,47.01570680628272,311,99,39,955,251.022017,1671.59571,high_coverage,provisional
19800405,405 Nordanby gärde,Västerås,Västmanland,2026,2025,16.090509555642264,47.053045186640475,345,89,45,1018,261.878494,1627.533877,high_coverage,provisional
19800406,406 Sandgärdet,Västerås,Västmanland,2026,2025,12.19816127080759,40.816326530612244,308,58,34,980,196.041142,1607.136827,high_coverage,provisional
19800407,407 Haga,Västerås,Västmanland,2026,2025,14.214575536016554,43.836978131212724,310,86,45,1006,225.89906,1589.207215,high_coverage,provisional
19800408,408 Skjutbanegatan,Västerås,Västmanland,2026,2025,17.107177631695087,43.501048218029354,305,90,20,954,270.768276,1582.775849,high_coverage,provisional
19800409,409 Hemdal,Västerås,Västmanland,2026,2025,11.781287704457817,39.665787159190856,310,91,50,1137,210.11987,1783.505125,high_coverage,provisional
19800410,410 Malmaberg S,Västerås,Västmanland,2026,2025,18.113759198306717,47.7195945945946,394,118,53,1184,365.004619,2015.068297,high_coverage,provisional
19800411,411 Malmaberg N,Västerås,Västmanland,2026,2025,14.125090247995367,46.926829268292686,354,73,54,1025,236.151517,1671.858465,high_coverage,provisional
19800412,412 Klockartorp,Västerås,Västmanland,2026,2025,7.840283790307174,43.957968476357266,395,56,51,1142,139.020284,1773.153724,high_coverage,provisional
19800413,413 Skiljebo S,Västerås,Västmanland,2026,2025,7.273970854134083,35.130278526504945,262,54,75,1113,109.354415,1503.366142,high_coverage,provisional
19800414,414 Skiljebo N,Västerås,Västmanland,2026,2025,24.476502149410106,54.390934844192635,412,132,32,1059,446.654948,1824.831609,high_coverage,provisional
19800415,415 Odensviplatsen,Västerås,Västmanland,2026,2025,17.97304244517391,50.101010101010104,373,92,31,990,290.235173,1614.836074,high_coverage,provisional
19800416,416 Brandthovda,Västerås,Västmanland,2026,2025,10.778422276682324,37.188208616780045,249,42,37,882,167.183843,1551.097542,high_coverage,provisional
19800417,417 Bjurhovda SV,Västerås,Västmanland,2026,2025,25.29534732589768,55.51470588235294,310,119,24,816,381.05529,1506.424423,high_coverage,provisional
19800418,418 Bjurhovda SO,Västerås,Västmanland,2026,2025,22.484517604198395,48.17001180637544,298,90,20,847,201.42905,895.856667,high_coverage,provisional
19800419,419 Bjurhovda N/Badelunda,Västerås,Västmanland,2026,2025,6.880033562077487,35.66021867115223,332,43,49,1189,173.608171,2523.362269,high_coverage,provisional
19800420,420 Hökåsen/Tillberga landsbygd,Västerås,Västmanland,2026,2025,2.973645534213764,25.31512605042017,190,19,32,952,83.788727,2817.710653,high_coverage,provisional
19800421,421 Hökåsen tätort,Västerås,Västmanland,2026,2025,5.8097561652708025,29.893529893529895,310,32,23,1221,111.159788,1913.329662,high_coverage,provisional
19800422,422 Tillberga tätort,Västerås,Västmanland,2026,2025,3.473491765642312,34.66773418734988,362,37,34,1249,43.070201,1239.968421,high_coverage,provisional
19800423,423 Tortuna/Sevalla,Västerås,Västmanland,2026,2025,1.965168276012216,24.859550561797754,129,19,29,712,20.985241,1067.859748,high_coverage,provisional
19800501,501 Viksäng V/Ängsgärdet,Västerås,Västmanland,2026,2025,27.813542581376034,62.5,311,157,27,792,310.721883,1117.160398,high_coverage,provisional
19800502,502 Viksäng/Stenhagen,Västerås,Västmanland,2026,2025,12.327259660674661,46.39269406392694,376,84,48,1095,204.991626,1662.913183,high_coverage,provisional
19800503,503 Viksäng Ö,Västerås,Västmanland,2026,2025,21.23154277485803,45.61774023231256,304,67,61,947,432.875747,2038.833219,high_coverage,provisional
19800504,504 Talltorp/Lillhamra,Västerås,Västmanland,2026,2025,6.0569766420830735,32.18283582089552,253,41,51,1072,123.346103,2036.430224,high_coverage,provisional
19800505,505 Notudden,Västerås,Västmanland,2026,2025,18.237860376551193,36.8421052631579,227,50,59,912,141.079668,773.553833,high_coverage,provisional
19800506,506 Mälarparken,Västerås,Västmanland,2026,2025,10.299947505321791,37.5,233,43,30,816,134.353382,1304.408415,high_coverage,provisional
19800507,507 Framnäs/Öster Mälarstrand,Västerås,Västmanland,2026,2025,5.681714677901238,28.54230377166157,209,20,51,981,59.660113,1050.037117,high_coverage,provisional
19800508,508 Berghamra/Hamre,Västerås,Västmanland,2026,2025,11.0731266007765,28.725314183123878,236,24,60,1114,480.215202,4336.7625,high_coverage,provisional
19800509,509 Gäddeholm,Västerås,Västmanland,2026,2025,2.629733493687647,27.284595300261095,165,10,34,766,31.278823,1189.429388,high_coverage,provisional
19800510,510 Irsta S,Västerås,Västmanland,2026,2025,2.8915498971104374,28.8,174,16,26,750,21.187192,732.727871,high_coverage,provisional
19800511,511 Irsta N,Västerås,Västmanland,2026,2025,2.566079712248565,32.82172373081464,222,28,28,847,22.005905,857.569034,high_coverage,provisional
19800512,512 Björksta/Kungsåra/Ängsö,Västerås,Västmanland,2026,2025,1.5605710038193539,29.098360655737704,202,39,43,976,24.99721,1601.798953,high_coverage,provisional
19800513,513 Öster Mälarstrand V,Västerås,Västmanland,2026,2025,25.457004302011892,39.689578713968956,110,37,32,451,186.229129,731.54377,high_coverage,provisional
19800514,514 Kärrbolandet,Västerås,Västmanland,2026,2025,2.6718144693607395,24.40419447092469,198,24,34,1049,75.687426,2832.809945,high_coverage,provisional
19800515,515 Öster Mälarstrand Ö,Västerås,Västmanland,2026,2025,19.20888794686177,37.17616580310881,208,36,43,772,147.513125,767.942035,high_coverage,provisional
19800516,516 Förseglet,Västerås,Västmanland,2026,2025,21.964231517689655,40.88785046728972,109,44,22,428,211.431309,962.616465,high_coverage,provisional
19810101,Centrum,Sala,Västmanland,2026,2025,7.858878733027436,42.47933884297521,367,96,51,1210,114.875213,1461.725227,high_coverage,provisional
19810102,Åkra,Sala,Västmanland,2026,2025,33.318942163385984,64.46446446446447,441,175,28,999,739.786308,2220.317513,high_coverage,provisional
19810103,"Jakobsberg, Bryggeriet, Turbo m.fl",Sala,Västmanland,2026,2025,19.574518648633756,52.92887029288703,377,102,27,956,321.999257,1644.991955,high_coverage,provisional
19810104,Kungsängen-Valla-Vasastaden,Sala,Västmanland,2026,2025,7.558981915963485,42.943722943722946,383,67,46,1155,122.002215,1614.003266,high_coverage,provisional
19810105,Sala Norra,Sala,Västmanland,2026,2025,5.259589098689512,40.4040404040404,354,52,34,1089,60.813853,1156.247225,high_coverage,provisional
19810106,Sala Östra,Sala,Västmanland,2026,2025,6.005949488254083,32.33018056749785,281,47,48,1163,148.891956,2479.074396,high_coverage,provisional
19810107,Sala Södra,Sala,Västmanland,2026,2025,7.629484603302974,38.47328244274809,396,76,32,1310,174.84637,2291.719285,high_coverage,provisional
19810108,"Dalhem, Gärdesta, Hagaberg m.fl.",Sala,Västmanland,2026,2025,9.02262044022798,44.49307075127644,454,90,66,1371,200.146669,2218.276501,high_coverage,provisional
19810210,Västerfärnebo - Västerbykil,Sala,Västmanland,2026,2025,2.327837012018369,29.501267962806423,262,41,46,1183,47.979429,2061.116339,high_coverage,provisional
19810312,Kila - Fläckebo,Sala,Västmanland,2026,2025,1.6997593222025456,29.790419161676645,292,46,60,1336,30.533255,1796.328139,high_coverage,provisional
19810514,Kumla-Ransta-Tärna,Sala,Västmanland,2026,2025,1.9867812526013142,28.74493927125506,299,28,28,1235,35.743757,1799.078633,high_coverage,provisional
19810818,Möklinta,Sala,Västmanland,2026,2025,1.1538615344364749,24.4281045751634,209,43,47,1224,21.378859,1852.809749,high_coverage,provisional
19820101,Kolarbyn,Fagersta,Västmanland,2026,2025,35.80500310179118,63.1578947368421,329,136,15,760,615.041965,1717.754257,high_coverage,provisional
19820102,Centrum,Fagersta,Västmanland,2026,2025,24.6577599570874,53.33926981300089,418,157,24,1123,574.504841,2329.914972,high_coverage,provisional
19820103,Risbron,Fagersta,Västmanland,2026,2025,20.12718922799047,50.213492741246796,417,137,34,1171,442.999671,2201.001173,high_coverage,provisional
19820104,Västanfors,Fagersta,Västmanland,2026,2025,4.383983929516069,39.49579831932773,262,40,27,833,46.995329,1071.977675,high_coverage,provisional
19820106,Per Ols,Fagersta,Västmanland,2026,2025,12.345119617413788,43.13421256788208,417,103,36,1289,268.999486,2178.994569,high_coverage,provisional
19820108,Meling,Fagersta,Västmanland,2026,2025,7.293205781515298,39.726027397260275,350,60,25,1095,145.893904,2000.40844,high_coverage,provisional
19820207,Åvestbo-Västervåla,Fagersta,Västmanland,2026,2025,2.3654693758417147,31.0580204778157,197,32,44,879,33.564805,1418.94904,high_coverage,provisional
19830101,Byjorden-Odensvi,Köping,Västmanland,2026,2025,11.267272573821723,43.194706994328925,340,92,25,1058,256.521929,2276.699417,high_coverage,provisional
19830102,Karlsdal,Köping,Västmanland,2026,2025,15.432090198378889,44.57446808510638,292,102,25,940,299.999285,1943.996446,high_coverage,provisional
19830103,Tunadal,Köping,Västmanland,2026,2025,15.005663867587321,50.89820359281437,390,104,16,1002,264.998695,1765.991144,high_coverage,provisional
19830104,Karlberg,Köping,Västmanland,2026,2025,9.775334332312198,38.40262582056893,245,80,26,914,166.610318,1704.395086,high_coverage,provisional
19830105,Skogsborg,Köping,Västmanland,2026,2025,19.459530475903183,49.32844932844933,298,91,15,819,333.154152,1712.035922,high_coverage,provisional
19830106,Nyckelberget,Köping,Västmanland,2026,2025,17.139803710548183,44.45676274944567,292,88,21,902,319.99992,1866.998744,high_coverage,provisional
19830107,Elund-Ållesta,Köping,Västmanland,2026,2025,4.663706046573058,34.174311926605505,373,37,37,1308,98.072854,2102.895273,high_coverage,provisional
